2023-08-22 15:31:18,607 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:29,286 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:29,473 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:31:29,473 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:35,115 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:35,119 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:31:35,119 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:38,050 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:51,487 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:31:51,487 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:31:54,031 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:31:54,041 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:31:54,041 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:04,486 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:04,498 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:04,498 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:08,440 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:08,447 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:08,447 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:19,679 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:19,728 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:19,728 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:25,498 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:25,592 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:25,592 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:33,355 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:33,415 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:33,415 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:44,783 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:44,786 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:44,786 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:48,295 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:48,296 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:48,296 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:32:59,219 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:32:59,221 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:32:59,221 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:33:12,956 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:33:13,048 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:33:13,048 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:33:21,953 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:33:21,959 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:33:21,959 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:33:29,187 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:33:29,192 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:33:29,192 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:33:34,492 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:33:34,496 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:33:34,496 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:33:45,694 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:33:45,794 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:33:45,794 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:34:28,432 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:34:28,521 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:34:28,521 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:35:22,980 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:35:36,362 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:35:36,362 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:35:36,371 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:35:36,390 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:35:36,391 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:35:38,251 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:35:38,294 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:35:38,294 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:35:39,579 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:35:39,626 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:35:39,626 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:36:22,246 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:36:22,253 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:36:22,253 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:36:45,607 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:36:45,707 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:36:45,707 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:36:59,538 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:36:59,540 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:36:59,541 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:37:23,560 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:37:23,582 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:37:23,582 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:37:25,347 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:37:25,350 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:37:25,350 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:37:26,361 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:37:26,365 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:37:26,365 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:37:27,336 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:37:27,339 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:37:27,339 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:37:39,315 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:37:39,908 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:37:39,908 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:38:00,658 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:38:00,666 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:38:00,667 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:40:05,194 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:40:05,195 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:40:05,195 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:40:10,684 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:40:10,688 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:40:10,688 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:41:16,108 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:41:16,109 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:41:16,109 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:41:18,265 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:41:18,269 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:41:18,269 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:42:19,636 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:42:19,638 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:42:19,638 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:42:47,733 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:42:47,734 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:42:47,736 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:43:08,888 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:43:14,748 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:43:14,748 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:43:24,557 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:43:24,559 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:43:24,559 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:43:33,454 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:43:33,483 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:43:33,483 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:43:36,639 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:43:36,642 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:43:36,643 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:43:46,246 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:43:46,253 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:43:46,253 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:44:00,853 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
